dance_by,r,color,mean_resultant_vector,lower,upper
hold,8.717171717171718,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2405822753188116,0.11773270198630917,0.41039444311730006
hold,8.94949494949495,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23941387817237347,0.11711413131044893,0.40831391795622857
hold,9.181818181818182,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23851986557227683,0.11687606624736141,0.40715695308584116
hold,9.414141414141413,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23763953621000877,0.11647523351207081,0.40512764494488573
hold,9.646464646464647,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23668634732595722,0.11596899937707919,0.4031589592571624
hold,9.878787878787879,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23574922385455876,0.11522971579757704,0.40133892789995496
hold,10.11111111111111,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2347844345219392,0.1147065578599042,0.3988554857327578
hold,10.343434343434344,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23375286963959896,0.1141007371422099,0.3968298446461181
hold,10.575757575757576,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23283802479309423,0.11351485989483263,0.3952790090580879
hold,10.808080808080808,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2317501459887227,0.11299010389004174,0.39371014124304954
hold,11.04040404040404,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23071242344818826,0.11227489536938998,0.3922913934006113
hold,11.272727272727273,"RGB{N0f8}(0.471, 0.0, 0.0)",0.22969420113628197,0.11156783423460177,0.3903198391582066
hold,11.505050505050505,"RGB{N0f8}(0.471, 0.0, 0.0)",0.22883743319553185,0.1110664818454567,0.3888536454179433
hold,11.737373737373737,"RGB{N0f8}(0.471, 0.0, 0.0)",0.22784496084924133,0.11038772939262717,0.38668887606851343
hold,11.969696969696969,"RGB{N0f8}(0.471, 0.0, 0.0)",0.22692878269363248,0.10979126366860859,0.38534887683698155
hold,12.202020202020202,"RGB{N0f8}(0.471, 0.0, 0.0)",0.22590862252910376,0.10939970446894448,0.38371162709613166
hold,12.434343434343434,"RGB{N0f8}(0.471, 0.0, 0.0)",0.225038160640376,0.10900881485487736,0.38179167716687334
hold,12.666666666666666,"RGB{N0f8}(0.471, 0.0, 0.0)",0.22411494201201504,0.10824236252441488,0.3801689079834132
hold,12.8989898989899,"RGB{N0f8}(0.471, 0.0, 0.0)",0.22306394174461036,0.10739392534596898,0.3788417626459528
hold,13.131313131313131,"RGB{N0f8}(0.471, 0.0, 0.0)",0.22212996615241232,0.10686003903213336,0.3768642187912957
hold,13.363636363636363,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2211125532087138,0.10615018509313805,0.37543871073599006
hold,13.595959595959595,"RGB{N0f8}(0.471, 0.0, 0.0)",0.22029739150562969,0.10545997107156843,0.3741020327153368
hold,13.828282828282829,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2193642775817301,0.10469849696354037,0.3728609504288763
hold,14.06060606060606,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2184311856746053,0.10421387111686284,0.3716936863648608
hold,14.292929292929292,"RGB{N0f8}(0.471, 0.0, 0.0)",0.21764261847518473,0.10350518795128863,0.370161795615358
hold,14.525252525252526,"RGB{N0f8}(0.471, 0.0, 0.0)",0.21664104675718618,0.10281350943864698,0.36865844972768086
hold,14.757575757575758,"RGB{N0f8}(0.471, 0.0, 0.0)",0.21589121090575963,0.10213265268887957,0.3674022632817198
hold,14.98989898989899,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2148937620908868,0.10148955245284919,0.36621160697384214
hold,15.222222222222221,"RGB{N0f8}(0.471, 0.0, 0.0)",0.21383543142823558,0.10102723475106182,0.36495194361151523
hold,15.454545454545455,"RGB{N0f8}(0.471, 0.0, 0.0)",0.21286521621732718,0.10046993157802381,0.36406341897860733
hold,15.686868686868687,"RGB{N0f8}(0.471, 0.0, 0.0)",0.21192164502498745,0.09971098830636531,0.36266393481519993
hold,15.919191919191919,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2109714742958544,0.09917773376901486,0.3614784086136661
hold,16.151515151515152,"RGB{N0f8}(0.471, 0.0, 0.0)",0.21042497890586895,0.09855600299142421,0.3603909677407765
hold,16.383838383838384,"RGB{N0f8}(0.471, 0.0, 0.0)",0.20935014768468926,0.09789984405327459,0.3592547376797839
hold,16.616161616161616,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2084899209856156,0.09708767144522217,0.358071824884718
hold,16.848484848484848,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2076251544347416,0.09688023000697189,0.35749271953822137
hold,17.08080808080808,"RGB{N0f8}(0.471, 0.0, 0.0)",0.20667885707897016,0.09614518747843975,0.35661258723477385
hold,17.31313131313131,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2059120525081614,0.09534921311487844,0.35665454075100766
hold,17.545454545454547,"RGB{N0f8}(0.471, 0.0, 0.0)",0.205004134062919,0.09450998332485054,0.3558868899970198
hold,17.77777777777778,"RGB{N0f8}(0.471, 0.0, 0.0)",0.20402473781160896,0.09388514612847468,0.3555047277796751
hold,18.01010101010101,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2033245501054542,0.0927578684856133,0.35484893515499116
hold,18.242424242424242,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2024663147484198,0.09198876498350686,0.3540536545849174
hold,18.474747474747474,"RGB{N0f8}(0.471, 0.0, 0.0)",0.20146817381408588,0.09119012982664317,0.35361481086792484
hold,18.707070707070706,"RGB{N0f8}(0.471, 0.0, 0.0)",0.20060614576400254,0.09065036100868028,0.35318913530802715
hold,18.939393939393938,"RGB{N0f8}(0.471, 0.0, 0.0)",0.19971551734663712,0.08983386292657444,0.3519883490780966
hold,19.171717171717173,"RGB{N0f8}(0.471, 0.0, 0.0)",0.19865819318749073,0.08930133960302036,0.3507856044979787
hold,19.404040404040405,"RGB{N0f8}(0.471, 0.0, 0.0)",0.19772423698727729,0.08864910671136175,0.35026758835842
hold,19.636363636363637,"RGB{N0f8}(0.471, 0.0, 0.0)",0.1968689816300312,0.08821409192549544,0.349050773422575
hold,19.86868686868687,"RGB{N0f8}(0.471, 0.0, 0.0)",0.19597928240811868,0.08745973950979447,0.34910517462663315
hold,20.1010101010101,"RGB{N0f8}(0.471, 0.0, 0.0)",0.1951425790548162,0.08663709180037223,0.3480892103897514
hold,20.333333333333332,"RGB{N0f8}(0.471, 0.0, 0.0)",0.19432318402678767,0.08587147613621002,0.34718650430796916
hold,20.565656565656564,"RGB{N0f8}(0.471, 0.0, 0.0)",0.19322608533388858,0.08532498791436563,0.3462742309544388
hold,20.7979797979798,"RGB{N0f8}(0.471, 0.0, 0.0)",0.19233305427421257,0.08459544370233409,0.3458169247024153
hold,21.03030303030303,"RGB{N0f8}(0.471, 0.0, 0.0)",0.19138160963635129,0.08410944974209218,0.34489730302922117
hold,21.262626262626263,"RGB{N0f8}(0.471, 0.0, 0.0)",0.19061576396155508,0.08355703477796808,0.3445473803539855
hold,21.494949494949495,"RGB{N0f8}(0.471, 0.0, 0.0)",0.1895512604463347,0.08280770306682048,0.3439230011127703
hold,21.727272727272727,"RGB{N0f8}(0.471, 0.0, 0.0)",0.18890069317397817,0.0820160724295142,0.34334892276697
hold,21.95959595959596,"RGB{N0f8}(0.471, 0.0, 0.0)",0.18796239753209745,0.08119525294415625,0.3426509353952966
hold,22.19191919191919,"RGB{N0f8}(0.471, 0.0, 0.0)",0.187017180134958,0.08041071341303808,0.3420223807621383
hold,22.424242424242426,"RGB{N0f8}(0.471, 0.0, 0.0)",0.186091246987021,0.07983204388490947,0.3413858100038098
hold,22.656565656565657,"RGB{N0f8}(0.471, 0.0, 0.0)",0.18514571043212738,0.07915369137146151,0.3408285824088888
hold,22.88888888888889,"RGB{N0f8}(0.471, 0.0, 0.0)",0.18423669900212242,0.0784041639204922,0.3406364191208505
hold,23.12121212121212,"RGB{N0f8}(0.471, 0.0, 0.0)",0.18343131402209067,0.07773161252596647,0.34020386396543967
hold,23.353535353535353,"RGB{N0f8}(0.471, 0.0, 0.0)",0.18261179153071042,0.07692177446442781,0.3391671791992938
hold,23.585858585858585,"RGB{N0f8}(0.471, 0.0, 0.0)",0.18184871802178307,0.07610516651279156,0.33896549584723995
hold,23.818181818181817,"RGB{N0f8}(0.471, 0.0, 0.0)",0.18093791214535687,0.07541072039356066,0.33891624312591034
hold,24.050505050505052,"RGB{N0f8}(0.471, 0.0, 0.0)",0.18004740817138074,0.07479257308287911,0.33866328927750017
hold,24.282828282828284,"RGB{N0f8}(0.471, 0.0, 0.0)",0.179219551856589,0.07405594388079628,0.3385751876421517
hold,24.515151515151516,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17830075516468513,0.07353021816698117,0.3381919020861864
hold,24.747474747474747,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17748072549939448,0.0727332013013621,0.3378358422108638
hold,24.97979797979798,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17660227943466938,0.07191655554257174,0.33798526935589596
hold,25.21212121212121,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17586262867428085,0.07116024301876366,0.33823639284852725
hold,25.444444444444443,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17503452009930792,0.07032775516231791,0.3376535537346865
hold,25.67676767676768,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17432651406103628,0.06965927072720761,0.33772733015143597
hold,25.90909090909091,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17347756296382005,0.06899541684663531,0.33704889548797273
hold,26.141414141414142,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17261738107130623,0.06850267369865405,0.3371533789435642
hold,26.373737373737374,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17169857281959497,0.06788301805734855,0.3368454937280479
hold,26.606060606060606,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17084957876006118,0.06711681238069467,0.3367546444242004
hold,26.838383838383837,"RGB{N0f8}(0.471, 0.0, 0.0)",0.17005455124779872,0.06650037049323997,0.33637309202656235
hold,27.07070707070707,"RGB{N0f8}(0.471, 0.0, 0.0)",0.16924151078228833,0.06596657443348336,0.33618345070888456
hold,27.303030303030305,"RGB{N0f8}(0.471, 0.0, 0.0)",0.16843493863949038,0.06522111505349402,0.33636688379185836
hold,27.535353535353536,"RGB{N0f8}(0.471, 0.0, 0.0)",0.16755821389009873,0.06443599318326734,0.33637401638487363
hold,27.767676767676768,"RGB{N0f8}(0.471, 0.0, 0.0)",0.16672615068750687,0.06355582485263682,0.33653653162063213
hold,28.0,"RGB{N0f8}(0.471, 0.0, 0.0)",0.1661199670079137,0.0627771624511285,0.3362222854621357
